date,wind_speed,name,x,y,x_end,y_end
2016-08-16T15:00:00Z,1.6,indigo,120,22,131.7931042115576,80.48727952994736
2016-08-16T18:00:00Z,2.9,roadrunner,89,27,123.31386588843132,129.55333499433107
2016-08-16T18:00:00Z,2.9,kasios,90,21,124.31386588843132,123.55333499433108
2016-08-16T18:00:00Z,2.9,radiance,109,26,143.31386588843134,128.55333499433107
2016-08-16T18:00:00Z,2.9,indigo,120,22,154.31386588843134,124.55333499433108
2016-08-16T21:00:00Z,1.8,roadrunner,89,27,61.69884558596243,88.31939678396574
2016-08-16T21:00:00Z,1.8,kasios,90,21,62.69884558596243,82.31939678396574
2016-08-16T21:00:00Z,1.8,radiance,109,26,81.69884558596243,87.31939678396574
2016-08-16T21:00:00Z,1.8,indigo,120,22,92.69884558596243,83.31939678396574
2016-08-17T00:00:00Z,3.2,roadrunner,89,27,6.407402496508283,113.12676432248942
2016-08-17T00:00:00Z,3.2,kasios,90,21,7.407402496508283,107.12676432248942
2016-08-17T00:00:00Z,3.2,radiance,109,26,26.407402496508283,112.12676432248942
2016-08-17T00:00:00Z,3.2,indigo,120,22,37.40740249650828,108.12676432248942
2016-08-17T03:00:00Z,4,roadrunner,89,27,24.784547399632814,161.6304961118499
2016-08-17T03:00:00Z,4,kasios,90,21,25.784547399632814,155.6304961118499
2016-08-17T03:00:00Z,4,radiance,109,26,44.784547399632814,160.6304961118499
2016-08-17T03:00:00Z,4,indigo,120,22,55.784547399632814,156.6304961118499
2016-08-17T06:00:00Z,1.5,roadrunner,89,27,90.46421712101217,82.91619592778133
2016-08-17T06:00:00Z,1.5,kasios,90,21,91.46421712101217,76.91619592778133
2016-08-17T06:00:00Z,1.5,radiance,109,26,110.46421712101217,81.91619592778133
2016-08-17T06:00:00Z,1.5,indigo,120,22,121.46421712101217,77.91619592778133
2016-08-17T09:00:00Z,1.4,roadrunner,89,27,124.7376985071534,65.05678353225518
2016-08-17T09:00:00Z,1.4,kasios,90,21,125.7376985071534,59.05678353225518
2016-08-17T09:00:00Z,1.4,radiance,109,26,144.7376985071534,64.05678353225518
2016-08-17T09:00:00Z,1.4,indigo,120,22,155.7376985071534,60.05678353225518
2016-08-17T12:00:00Z,3.4,roadrunner,89,27,205.0939521698387,-23.96168206203594
2016-08-17T12:00:00Z,3.4,kasios,90,21,206.0939521698387,-29.96168206203594
2016-08-17T12:00:00Z,3.4,radiance,109,26,225.0939521698387,-24.96168206203594
2016-08-17T12:00:00Z,3.4,indigo,120,22,236.0939521698387,-28.96168206203594
2016-08-17T15:00:00Z,3.4,roadrunner,89,27,195.9309228998314,-41.12251094018151
2016-08-17T15:00:00Z,3.4,kasios,90,21,196.9309228998314,-47.12251094018151
2016-08-17T15:00:00Z,3.4,radiance,109,26,215.9309228998314,-42.12251094018151
2016-08-17T15:00:00Z,3.4,indigo,120,22,226.9309228998314,-46.12251094018151
2016-08-17T18:00:00Z,4,roadrunner,89,27,194.4727330545503,-78.47273305455025
2016-08-17T18:00:00Z,4,kasios,90,21,195.4727330545503,-84.47273305455025
2016-08-17T18:00:00Z,4,radiance,109,26,214.4727330545503,-79.47273305455025
2016-08-17T18:00:00Z,4,indigo,120,22,225.4727330545503,-83.47273305455025
2016-08-17T21:00:00Z,2.8,roadrunner,89,27,161.9234107845923,-47.72739543954482
2016-08-17T21:00:00Z,2.8,kasios,90,21,162.9234107845923,-53.72739543954482
2016-08-17T21:00:00Z,2.8,radiance,109,26,181.9234107845923,-48.72739543954482
2016-08-17T21:00:00Z,2.8,indigo,120,22,192.9234107845923,-52.72739543954482
2016-08-18T00:00:00Z,0.7,roadrunner,89,27,113.49764260776965,17.98662252458768
2016-08-18T00:00:00Z,0.7,kasios,90,21,114.49764260776965,11.98662252458768
2016-08-18T00:00:00Z,0.7,radiance,109,26,133.49764260776965,16.98662252458768
2016-08-18T00:00:00Z,0.7,indigo,120,22,144.49764260776965,12.98662252458768
2016-08-18T03:00:00Z,0.6,roadrunner,89,27,105.67938843292916,41.91309442447501
2016-08-18T03:00:00Z,0.6,kasios,90,21,106.67938843292916,35.91309442447501
2016-08-18T03:00:00Z,0.6,radiance,109,26,125.67938843292916,40.91309442447501
2016-08-18T03:00:00Z,0.6,indigo,120,22,136.67938843292916,36.91309442447501
2016-08-18T06:00:00Z,0.7,roadrunner,89,27,96.19500866644745,52.091977146929395
2016-08-18T06:00:00Z,0.7,kasios,90,21,97.19500866644745,46.091977146929395
2016-08-18T06:00:00Z,0.7,radiance,109,26,116.19500866644745,51.091977146929395
2016-08-18T06:00:00Z,0.7,indigo,120,22,127.19500866644745,47.091977146929395
2016-08-18T09:00:00Z,0.9,roadrunner,89,27,93.49673959763066,60.258603346551375
2016-08-18T09:00:00Z,0.9,kasios,90,21,94.49673959763066,54.258603346551375
2016-08-18T09:00:00Z,0.9,radiance,109,26,113.49673959763066,59.258603346551375
2016-08-18T09:00:00Z,0.9,indigo,120,22,124.49673959763066,55.258603346551375
2016-08-18T12:00:00Z,1.1,roadrunner,89,27,91.5756210621098,67.93832447250836
2016-08-18T12:00:00Z,1.1,kasios,90,21,92.5756210621098,61.93832447250835
2016-08-18T12:00:00Z,1.1,radiance,109,26,111.5756210621098,66.93832447250836
2016-08-18T12:00:00Z,1.1,indigo,120,22,122.5756210621098,62.93832447250835
2016-08-18T15:00:00Z,2.8,roadrunner,89,27,193.2498746939545,32.828472864419865
2016-08-18T15:00:00Z,2.8,kasios,90,21,194.2498746939545,26.828472864419865
2016-08-18T15:00:00Z,2.8,radiance,109,26,213.2498746939545,31.828472864419865
2016-08-18T15:00:00Z,2.8,indigo,120,22,224.2498746939545,27.828472864419865
2016-08-18T18:00:00Z,2.9,roadrunner,89,27,191.0017044641906,-8.920470446093375
2016-08-18T18:00:00Z,2.9,kasios,90,21,192.0017044641906,-14.920470446093375
2016-08-18T18:00:00Z,2.9,radiance,109,26,211.0017044641906,-9.920470446093375
2016-08-18T18:00:00Z,2.9,indigo,120,22,222.0017044641906,-13.920470446093375
2016-08-18T21:00:00Z,3.1,roadrunner,89,27,186.2784371919372,-35.45164674260025
2016-08-18T21:00:00Z,3.1,kasios,90,21,187.2784371919372,-41.45164674260025
2016-08-18T21:00:00Z,3.1,radiance,109,26,206.2784371919372,-36.45164674260025
2016-08-18T21:00:00Z,3.1,indigo,120,22,217.2784371919372,-40.45164674260025
2016-08-19T00:00:00Z,1.3,roadrunner,89,27,130.42186995050278,1.815108311621028
2016-08-19T00:00:00Z,1.3,kasios,90,21,131.42186995050278,-4.184891688378972
2016-08-19T00:00:00Z,1.3,radiance,109,26,150.42186995050278,0.815108311621028
2016-08-19T00:00:00Z,1.3,indigo,120,22,161.42186995050278,-3.184891688378972
2016-08-19T03:00:00Z,0.3,roadrunner,89,27,100.0238298152286,25.095853955880308
2016-08-19T03:00:00Z,0.3,kasios,90,21,101.0238298152286,19.095853955880308
2016-08-19T03:00:00Z,0.3,radiance,109,26,120.0238298152286,24.095853955880308
2016-08-19T03:00:00Z,0.3,indigo,120,22,131.0238298152286,20.095853955880308
2016-08-19T06:00:00Z,0.2,roadrunner,89,27,96.34921987681906,25.730569303920205
2016-08-19T06:00:00Z,0.2,kasios,90,21,97.34921987681906,19.730569303920205
2016-08-19T06:00:00Z,0.2,radiance,109,26,116.34921987681906,24.730569303920205
2016-08-19T06:00:00Z,0.2,indigo,120,22,127.34921987681906,20.730569303920205
2016-08-19T09:00:00Z,0.7,roadrunner,89,27,106.6350458171894,7.754724582955124
2016-08-19T09:00:00Z,0.7,kasios,90,21,107.6350458171894,1.7547245829551237
2016-08-19T09:00:00Z,0.7,radiance,109,26,126.6350458171894,6.754724582955124
2016-08-19T09:00:00Z,0.7,indigo,120,22,137.6350458171894,2.7547245829551237
2016-08-19T12:00:00Z,1.1,roadrunner,89,27,111.75931150501424,-7.126147955632
2016-08-19T12:00:00Z,1.1,kasios,90,21,112.75931150501424,-13.126147955632
2016-08-19T12:00:00Z,1.1,radiance,109,26,131.75931150501424,-8.126147955632
2016-08-19T12:00:00Z,1.1,indigo,120,22,142.75931150501424,-12.126147955632
2016-08-19T15:00:00Z,2.5,roadrunner,89,27,132.62304048420512,-55.389586397330035
2016-08-19T15:00:00Z,2.5,kasios,90,21,133.62304048420512,-61.389586397330035
2016-08-19T15:00:00Z,2.5,radiance,109,26,152.62304048420512,-56.389586397330035
2016-08-19T15:00:00Z,2.5,indigo,120,22,163.62304048420512,-60.389586397330035
2016-08-19T18:00:00Z,2.5,roadrunner,89,27,147.79513431615476,-45.34739655685635
2016-08-19T18:00:00Z,2.5,kasios,90,21,148.79513431615476,-51.34739655685635
2016-08-19T18:00:00Z,2.5,radiance,109,26,167.79513431615476,-46.34739655685635
2016-08-19T18:00:00Z,2.5,indigo,120,22,178.79513431615476,-50.34739655685635
2016-08-19T21:00:00Z,2.5,roadrunner,89,27,145.88115263218782,-46.86168210272132
2016-08-19T21:00:00Z,2.5,kasios,90,21,146.88115263218782,-52.86168210272132
2016-08-19T21:00:00Z,2.5,radiance,109,26,165.88115263218782,-47.86168210272132
2016-08-19T21:00:00Z,2.5,indigo,120,22,176.88115263218782,-51.86168210272132
2016-08-20T00:00:00Z,1.1,roadrunner,89,27,110.31029296708988,-8.049274573502366
2016-08-20T00:00:00Z,1.1,kasios,90,21,111.31029296708988,-14.049274573502366
2016-08-20T00:00:00Z,1.1,radiance,109,26,130.31029296708988,-9.049274573502366
2016-08-20T00:00:00Z,1.1,indigo,120,22,141.31029296708988,-13.049274573502366
2016-08-20T03:00:00Z,0.3,roadrunner,89,27,77.9761701847714,28.90414604411969
2016-08-20T03:00:00Z,0.3,kasios,90,21,78.9761701847714,22.90414604411969
2016-08-20T03:00:00Z,0.3,radiance,109,26,97.9761701847714,27.90414604411969
2016-08-20T03:00:00Z,0.3,indigo,120,22,108.9761701847714,23.90414604411969
2016-08-20T06:00:00Z,1,roadrunner,89,27,54.88093221193942,42.04830191494307
2016-08-20T06:00:00Z,1,kasios,90,21,55.88093221193942,36.04830191494307
2016-08-20T06:00:00Z,1,radiance,109,26,74.88093221193941,41.04830191494307
2016-08-20T06:00:00Z,1,indigo,120,22,85.88093221193941,37.04830191494307
2016-08-20T09:00:00Z,1.1,roadrunner,89,27,53.44053111886278,47.44760150637217
2016-08-20T09:00:00Z,1.1,kasios,90,21,54.44053111886278,41.44760150637217
2016-08-20T09:00:00Z,1.1,radiance,109,26,73.44053111886278,46.44760150637217
2016-08-20T09:00:00Z,1.1,indigo,120,22,84.44053111886278,42.44760150637217
2016-08-20T12:00:00Z,1.7,roadrunner,89,27,45.76579693823813,73.36300656628674
2016-08-20T12:00:00Z,1.7,kasios,90,21,46.76579693823813,67.36300656628674
2016-08-20T12:00:00Z,1.7,radiance,109,26,65.76579693823814,72.36300656628674
2016-08-20T12:00:00Z,1.7,indigo,120,22,76.76579693823814,68.36300656628674
2016-08-20T15:00:00Z,2.3,roadrunner,89,27,64.06718289834748,109.0635640770353
2016-08-20T15:00:00Z,2.3,kasios,90,21,65.06718289834748,103.0635640770353
2016-08-20T15:00:00Z,2.3,radiance,109,26,84.06718289834748,108.0635640770353
2016-08-20T15:00:00Z,2.3,indigo,120,22,95.06718289834748,104.0635640770353
2016-08-20T18:00:00Z,3.4,roadrunner,89,27,60.91056959952062,150.63608966956798
2016-08-20T18:00:00Z,3.4,kasios,90,21,61.91056959952062,144.63608966956798
2016-08-20T18:00:00Z,3.4,radiance,109,26,80.91056959952061,149.63608966956798
2016-08-20T18:00:00Z,3.4,indigo,120,22,91.91056959952061,145.63608966956798
2016-08-20T21:00:00Z,3.3,roadrunner,89,27,66.57449717374442,147.9971856418042
2016-08-20T21:00:00Z,3.3,kasios,90,21,67.57449717374442,141.9971856418042
2016-08-20T21:00:00Z,3.3,radiance,109,26,86.57449717374442,146.9971856418042
2016-08-20T21:00:00Z,3.3,indigo,120,22,97.57449717374442,142.9971856418042
2016-08-21T00:00:00Z,2.2,roadrunner,89,27,45.89107648133042,96.79929549035101
2016-08-21T00:00:00Z,2.2,kasios,90,21,46.89107648133042,90.79929549035101
2016-08-21T00:00:00Z,2.2,radiance,109,26,65.89107648133043,95.79929549035101
2016-08-21T00:00:00Z,2.2,indigo,120,22,76.89107648133043,91.79929549035101
2016-08-21T03:00:00Z,2,roadrunner,89,27,46.11582955550439,88.01800254257475
2016-08-21T03:00:00Z,2,kasios,90,21,47.11582955550439,82.01800254257475
2016-08-21T03:00:00Z,2,radiance,109,26,66.11582955550439,87.01800254257475
2016-08-21T03:00:00Z,2,indigo,120,22,77.11582955550439,83.01800254257475
2016-08-21T06:00:00Z,2.4,roadrunner,89,27,54.174736594039956,109.44294493565185
2016-08-21T06:00:00Z,2.4,kasios,90,21,55.174736594039956,103.44294493565185
2016-08-21T06:00:00Z,2.4,radiance,109,26,74.17473659403996,108.44294493565185
2016-08-21T06:00:00Z,2.4,indigo,120,22,85.17473659403996,104.44294493565185
2016-08-21T09:00:00Z,2.2,roadrunner,89,27,65.15121842450628,105.4955830302077
2016-08-21T09:00:00Z,2.2,kasios,90,21,66.15121842450628,99.4955830302077
2016-08-21T09:00:00Z,2.2,radiance,109,26,85.15121842450628,104.4955830302077
2016-08-21T09:00:00Z,2.2,indigo,120,22,96.15121842450628,100.4955830302077
2016-08-21T12:00:00Z,3.8,roadrunner,89,27,48.280174937393234,162.7262453851658
2016-08-21T12:00:00Z,3.8,kasios,90,21,49.280174937393234,156.7262453851658
2016-08-21T12:00:00Z,3.8,radiance,109,26,68.28017493739324,161.7262453851658
2016-08-21T12:00:00Z,3.8,indigo,120,22,79.28017493739324,157.7262453851658
2016-08-21T15:00:00Z,5,roadrunner,89,27,69.51054134226469,212.42981268519702
2016-08-21T15:00:00Z,5,kasios,90,21,70.51054134226469,206.42981268519702
2016-08-21T15:00:00Z,5,radiance,109,26,89.51054134226469,211.42981268519702
2016-08-21T15:00:00Z,5,indigo,120,22,100.51054134226469,207.42981268519702
2016-08-21T18:00:00Z,5.4,roadrunner,89,27,51.95821156089411,224.93104606864858
2016-08-21T18:00:00Z,5.4,kasios,90,21,52.95821156089411,218.93104606864858
2016-08-21T18:00:00Z,5.4,radiance,109,26,71.95821156089411,223.93104606864858
2016-08-21T18:00:00Z,5.4,indigo,120,22,82.95821156089411,219.93104606864858
2016-08-21T21:00:00Z,4.4,roadrunner,89,27,27.80125879427375,179.236650732949
2016-08-21T21:00:00Z,4.4,kasios,90,21,28.80125879427375,173.236650732949
2016-08-21T21:00:00Z,4.4,radiance,109,26,47.80125879427375,178.236650732949
2016-08-21T21:00:00Z,4.4,indigo,120,22,58.80125879427375,174.236650732949
2016-08-22T00:00:00Z,3.1,roadrunner,89,27,58.496341023269466,138.50259778318858
2016-08-22T00:00:00Z,3.1,kasios,90,21,59.496341023269466,132.50259778318858
2016-08-22T00:00:00Z,3.1,radiance,109,26,78.49634102326947,137.50259778318858
2016-08-22T00:00:00Z,3.1,indigo,120,22,89.49634102326947,133.50259778318858
2016-08-22T03:00:00Z,2.5,roadrunner,89,27,49.601156456740256,111.49109263859386
2016-08-22T03:00:00Z,2.5,kasios,90,21,50.601156456740256,105.49109263859386
2016-08-22T03:00:00Z,2.5,radiance,109,26,69.60115645674026,110.49109263859386
2016-08-22T03:00:00Z,2.5,indigo,120,22,80.60115645674026,106.49109263859386
2016-08-22T06:00:00Z,0.5,roadrunner,89,27,90.62502938622109,45.574170878031296
2016-08-22T06:00:00Z,0.5,kasios,90,21,91.62502938622109,39.574170878031296
2016-08-22T06:00:00Z,0.5,radiance,109,26,110.62502938622109,44.574170878031296
2016-08-22T06:00:00Z,0.5,indigo,120,22,121.62502938622109,40.574170878031296
2016-08-22T09:00:00Z,1.6,roadrunner,89,27,148.33754005926306,20.763373229524746
2016-08-22T09:00:00Z,1.6,kasios,90,21,149.33754005926306,14.763373229524744
2016-08-22T09:00:00Z,1.6,radiance,109,26,168.33754005926306,19.763373229524746
2016-08-22T09:00:00Z,1.6,indigo,120,22,179.33754005926306,15.763373229524744
2016-08-22T12:00:00Z,2.8,roadrunner,89,27,188.8503412068303,-3.527312861043985
2016-08-22T12:00:00Z,2.8,kasios,90,21,189.8503412068303,-9.527312861043985
2016-08-22T12:00:00Z,2.8,radiance,109,26,208.8503412068303,-4.527312861043985
2016-08-22T12:00:00Z,2.8,indigo,120,22,219.8503412068303,-8.527312861043985
2016-08-22T15:00:00Z,3.9,roadrunner,89,27,224.40525849088357,-26.064740543817848
2016-08-22T15:00:00Z,3.9,kasios,90,21,225.40525849088357,-32.06474054381785
2016-08-22T15:00:00Z,3.9,radiance,109,26,244.40525849088357,-27.064740543817848
2016-08-22T15:00:00Z,3.9,indigo,120,22,255.40525849088357,-31.064740543817848
2016-08-22T18:00:00Z,4.1,roadrunner,89,27,226.06380476962482,-40.741151611403424
2016-08-22T18:00:00Z,4.1,kasios,90,21,227.06380476962482,-46.741151611403424
2016-08-22T18:00:00Z,4.1,radiance,109,26,246.06380476962482,-41.741151611403424
2016-08-22T18:00:00Z,4.1,indigo,120,22,257.0638047696248,-45.741151611403424
2016-08-22T21:00:00Z,4.2,roadrunner,89,27,225.31425442936902,-50.1228944350986
2016-08-22T21:00:00Z,4.2,kasios,90,21,226.31425442936902,-56.1228944350986
2016-08-22T21:00:00Z,4.2,radiance,109,26,245.31425442936902,-51.1228944350986
2016-08-22T21:00:00Z,4.2,indigo,120,22,256.31425442936904,-55.1228944350986
2016-08-23T00:00:00Z,3,roadrunner,89,27,183.8717571834411,-32.28245342571588
2016-08-23T00:00:00Z,3,kasios,90,21,184.8717571834411,-38.28245342571588
2016-08-23T00:00:00Z,3,radiance,109,26,203.8717571834411,-33.28245342571588
2016-08-23T00:00:00Z,3,indigo,120,22,214.8717571834411,-37.28245342571588
2016-08-23T03:00:00Z,1.5,roadrunner,89,27,133.3170092616328,-7.128691579312665
2016-08-23T03:00:00Z,1.5,kasios,90,21,134.3170092616328,-13.128691579312665
2016-08-23T03:00:00Z,1.5,radiance,109,26,153.3170092616328,-8.128691579312665
2016-08-23T03:00:00Z,1.5,indigo,120,22,164.3170092616328,-12.128691579312665
2016-08-23T06:00:00Z,0.7,roadrunner,89,27,114.06670901083382,34.282552177531166
2016-08-23T06:00:00Z,0.7,kasios,90,21,115.06670901083382,28.282552177531166
2016-08-23T06:00:00Z,0.7,radiance,109,26,134.06670901083382,33.282552177531166
2016-08-23T06:00:00Z,0.7,indigo,120,22,145.06670901083382,29.282552177531166
2016-08-23T09:00:00Z,0.6,roadrunner,89,27,101.21856469640736,45.743240396728275
2016-08-23T09:00:00Z,0.6,kasios,90,21,102.21856469640736,39.743240396728275
2016-08-23T09:00:00Z,0.6,radiance,109,26,121.21856469640736,44.743240396728275
2016-08-23T09:00:00Z,0.6,indigo,120,22,132.21856469640736,40.743240396728275
2016-08-23T12:00:00Z,0.7,roadrunner,89,27,101.7346834579408,49.78603309218895
2016-08-23T12:00:00Z,0.7,kasios,90,21,102.7346834579408,43.78603309218895
2016-08-23T12:00:00Z,0.7,radiance,109,26,121.7346834579408,48.78603309218895
2016-08-23T12:00:00Z,0.7,indigo,120,22,132.7346834579408,44.78603309218895
2016-08-23T15:00:00Z,2.9,roadrunner,89,27,196.0360871211655,42.4241357767303
2016-08-23T15:00:00Z,2.9,kasios,90,21,197.0360871211655,36.4241357767303
2016-08-23T15:00:00Z,2.9,radiance,109,26,216.0360871211655,41.4241357767303
2016-08-23T15:00:00Z,2.9,indigo,120,22,227.0360871211655,37.4241357767303
2016-08-23T18:00:00Z,3.3,roadrunner,89,27,205.698622579756,66.04681290752538
2016-08-23T18:00:00Z,3.3,kasios,90,21,206.698622579756,60.04681290752538
2016-08-23T18:00:00Z,3.3,radiance,109,26,225.698622579756,65.04681290752538
2016-08-23T18:00:00Z,3.3,indigo,120,22,236.698622579756,61.04681290752538
2016-08-23T21:00:00Z,3.2,roadrunner,89,27,195.60491395832491,80.6166859752966
2016-08-23T21:00:00Z,3.2,kasios,90,21,196.60491395832491,74.6166859752966
2016-08-23T21:00:00Z,3.2,radiance,109,26,215.60491395832491,79.6166859752966
2016-08-23T21:00:00Z,3.2,indigo,120,22,226.60491395832491,75.6166859752966
2016-08-24T00:00:00Z,1.6,roadrunner,89,27,142.6715641887491,53.06151130099407
2016-08-24T00:00:00Z,1.6,kasios,90,21,143.6715641887491,47.06151130099407
2016-08-24T00:00:00Z,1.6,radiance,109,26,162.6715641887491,52.06151130099407
2016-08-24T00:00:00Z,1.6,indigo,120,22,173.6715641887491,48.06151130099407
2016-08-24T03:00:00Z,0.7,roadrunner,89,27,104.00945965557345,48.35630088990118
2016-08-24T03:00:00Z,0.7,kasios,90,21,105.00945965557345,42.35630088990118
2016-08-24T03:00:00Z,0.7,radiance,109,26,124.00945965557345,47.35630088990118
2016-08-24T03:00:00Z,0.7,indigo,120,22,135.00945965557344,43.35630088990118
2016-08-24T06:00:00Z,0.8,roadrunner,89,27,85.51945594731635,56.62845940201824
2016-08-24T06:00:00Z,0.8,kasios,90,21,86.51945594731635,50.62845940201824
2016-08-24T06:00:00Z,0.8,radiance,109,26,105.51945594731635,55.62845940201824
2016-08-24T06:00:00Z,0.8,indigo,120,22,116.51945594731635,51.62845940201824
2016-08-24T09:00:00Z,0.7,roadrunner,89,27,84.91656461672486,52.78179633623107
2016-08-24T09:00:00Z,0.7,kasios,90,21,85.91656461672486,46.78179633623107
2016-08-24T09:00:00Z,0.7,radiance,109,26,104.91656461672486,51.78179633623107
2016-08-24T09:00:00Z,0.7,indigo,120,22,115.91656461672486,47.78179633623107
2016-08-24T12:00:00Z,0.7,roadrunner,89,27,82.55254286242685,52.29438205039684
2016-08-24T12:00:00Z,0.7,kasios,90,21,83.55254286242685,46.29438205039684
2016-08-24T12:00:00Z,0.7,radiance,109,26,102.55254286242685,51.29438205039684
2016-08-24T12:00:00Z,0.7,indigo,120,22,113.55254286242685,47.29438205039684
2016-08-24T15:00:00Z,2.9,roadrunner,89,27,190.87569719390282,63.27630400033835
2016-08-24T15:00:00Z,2.9,kasios,90,21,191.87569719390282,57.27630400033835
2016-08-24T15:00:00Z,2.9,radiance,109,26,210.87569719390282,62.27630400033835
2016-08-24T15:00:00Z,2.9,indigo,120,22,221.87569719390282,58.27630400033835
2016-08-24T18:00:00Z,2.6,roadrunner,89,27,170.40503347878712,79.6632779318239
2016-08-24T18:00:00Z,2.6,kasios,90,21,171.40503347878712,73.6632779318239
2016-08-24T18:00:00Z,2.6,radiance,109,26,190.40503347878712,78.6632779318239
2016-08-24T18:00:00Z,2.6,indigo,120,22,201.40503347878712,74.6632779318239
2016-08-24T21:00:00Z,2.3,roadrunner,89,27,145.94332961218726,91.13681571708977
2016-08-24T21:00:00Z,2.3,kasios,90,21,146.94332961218726,85.13681571708977
2016-08-24T21:00:00Z,2.3,radiance,109,26,165.94332961218726,90.13681571708977
2016-08-24T21:00:00Z,2.3,indigo,120,22,176.94332961218726,86.13681571708977
2016-08-25T00:00:00Z,1.1,roadrunner,89,27,101.33473136561966,66.12076988774581
2016-08-25T00:00:00Z,1.1,kasios,90,21,102.33473136561966,60.1207698877458
2016-08-25T00:00:00Z,1.1,radiance,109,26,121.33473136561966,65.12076988774581
2016-08-25T00:00:00Z,1.1,indigo,120,22,132.33473136561966,61.1207698877458
2016-08-25T03:00:00Z,1.2,roadrunner,89,27,84.86657408567281,71.55697841472337
2016-08-25T03:00:00Z,1.2,kasios,90,21,85.86657408567281,65.55697841472337
2016-08-25T03:00:00Z,1.2,radiance,109,26,104.86657408567281,70.55697841472337
2016-08-25T03:00:00Z,1.2,indigo,120,22,115.86657408567281,66.55697841472337
2016-08-25T06:00:00Z,1.5,roadrunner,89,27,105.72695544005457,80.37577971812611
2016-08-25T06:00:00Z,1.5,kasios,90,21,106.72695544005457,74.37577971812611
2016-08-25T06:00:00Z,1.5,radiance,109,26,125.72695544005457,79.37577971812611
2016-08-25T06:00:00Z,1.5,indigo,120,22,136.72695544005458,75.37577971812611
2016-08-25T09:00:00Z,1.4,roadrunner,89,27,81.19330711667398,78.6193511547225
2016-08-25T09:00:00Z,1.4,kasios,90,21,82.19330711667398,72.6193511547225
2016-08-25T09:00:00Z,1.4,radiance,109,26,101.19330711667398,77.6193511547225
2016-08-25T09:00:00Z,1.4,indigo,120,22,112.19330711667398,73.6193511547225
2016-08-25T12:00:00Z,2.8,roadrunner,89,27,125.73672898197009,124.73648353272065
2016-08-25T12:00:00Z,2.8,kasios,90,21,126.73672898197009,118.73648353272065
2016-08-25T12:00:00Z,2.8,radiance,109,26,145.7367289819701,123.73648353272065
2016-08-25T12:00:00Z,2.8,indigo,120,22,156.7367289819701,119.73648353272065
2016-08-25T15:00:00Z,2.9,roadrunner,89,27,136.91447309099271,123.94756922729562
2016-08-25T15:00:00Z,2.9,kasios,90,21,137.91447309099271,117.94756922729562
2016-08-25T15:00:00Z,2.9,radiance,109,26,156.91447309099271,122.94756922729562
2016-08-25T15:00:00Z,2.9,indigo,120,22,167.91447309099271,118.94756922729562
2016-08-25T18:00:00Z,3,roadrunner,89,27,146.61768395513346,122.89192922708528
2016-08-25T18:00:00Z,3,kasios,90,21,147.61768395513346,116.89192922708528
2016-08-25T18:00:00Z,3,radiance,109,26,166.61768395513346,121.89192922708528
2016-08-25T18:00:00Z,3,indigo,120,22,177.61768395513346,117.89192922708528
2016-08-25T21:00:00Z,2.4,roadrunner,89,27,143.35806147927488,98.09739301249235
2016-08-25T21:00:00Z,2.4,kasios,90,21,144.35806147927488,92.09739301249235
2016-08-25T21:00:00Z,2.4,radiance,109,26,163.35806147927488,97.09739301249235
2016-08-25T21:00:00Z,2.4,indigo,120,22,174.35806147927488,93.09739301249235
2016-08-26T00:00:00Z,1.6,roadrunner,89,27,129.38539036018358,70.91878207799536
2016-08-26T00:00:00Z,1.6,kasios,90,21,130.38539036018358,64.91878207799536
2016-08-26T00:00:00Z,1.6,radiance,109,26,149.38539036018358,69.91878207799536
2016-08-26T00:00:00Z,1.6,indigo,120,22,160.38539036018358,65.91878207799536
2016-08-26T03:00:00Z,1.3,roadrunner,89,27,117.8354116635206,65.96882232948599
2016-08-26T03:00:00Z,1.3,kasios,90,21,118.8354116635206,59.96882232948599
2016-08-26T03:00:00Z,1.3,radiance,109,26,137.8354116635206,64.96882232948599
2016-08-26T03:00:00Z,1.3,indigo,120,22,148.8354116635206,60.96882232948599
2016-08-26T06:00:00Z,1.1,roadrunner,89,27,87.78311242410359,68.00121241011769
2016-08-26T06:00:00Z,1.1,kasios,90,21,88.78311242410359,62.00121241011769
2016-08-26T06:00:00Z,1.1,radiance,109,26,107.78311242410359,67.00121241011769
2016-08-26T06:00:00Z,1.1,indigo,120,22,118.78311242410359,63.00121241011769
2016-08-26T09:00:00Z,1.6,roadrunner,89,27,103.83792987434809,84.7899213600675
2016-08-26T09:00:00Z,1.6,kasios,90,21,104.83792987434809,78.7899213600675
2016-08-26T09:00:00Z,1.6,radiance,109,26,123.83792987434809,83.7899213600675
2016-08-26T09:00:00Z,1.6,indigo,120,22,134.8379298743481,79.7899213600675
2016-08-26T12:00:00Z,0.9,roadrunner,89,27,99.92646385375168,58.73275517859733
2016-08-26T12:00:00Z,0.9,kasios,90,21,100.92646385375168,52.73275517859733
2016-08-26T12:00:00Z,0.9,radiance,109,26,119.92646385375168,57.73275517859733
2016-08-26T12:00:00Z,0.9,indigo,120,22,130.9264638537517,53.73275517859733
2016-08-26T15:00:00Z,3,roadrunner,89,27,193.3701903471647,67.27310469957072
2016-08-26T15:00:00Z,3,kasios,90,21,194.3701903471647,61.273104699570716
2016-08-26T15:00:00Z,3,radiance,109,26,213.3701903471647,66.27310469957072
2016-08-26T15:00:00Z,3,indigo,120,22,224.3701903471647,62.273104699570716
